"person","perOcc","perBcity","perBcountry","perDcity","perDcountry","perBdate","perDdate"
"http://dbpedia.org/resource/Dorothy_Tennant","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","1855-3-22","1926-10-5"
"http://dbpedia.org/resource/Dora_Stock","http://dbpedia.org/class/yago/WikicatGermanPainters","http://dbpedia.org/resource/Nuremberg","http://dbpedia.org/resource/Germany","http://dbpedia.org/resource/Berlin","http://dbpedia.org/resource/Germany","1760-3-6","1831-5-30"
"http://dbpedia.org/resource/Carmen_Mondragón","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Mexico_City","http://dbpedia.org/resource/Mexico","http://dbpedia.org/resource/Mexico_City","http://dbpedia.org/resource/Mexico",1893-07-08,1978-01-23
"http://dbpedia.org/resource/Alix_Aymé","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Marseille","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","1894-3-21","1989-3-21"
"http://dbpedia.org/resource/Jenny_Nyström","http://dbpedia.org/class/yago/WikicatSwedishPainters","http://dbpedia.org/resource/Kalmar","http://dbpedia.org/resource/Sweden","http://dbpedia.org/resource/Stockholm","http://dbpedia.org/resource/Sweden","1854-6-15","1946-1-17"
"http://dbpedia.org/resource/Francesca_Alexander","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Massachusetts","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Florence","http://dbpedia.org/resource/Italy",1837-02-27,1917-01-21
"http://dbpedia.org/resource/Madeleine_Boullogne","http://dbpedia.org/class/yago/WikicatFrenchBaroquePainters","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","1646-7-24","1710-1-30"
"http://dbpedia.org/resource/Lotti_van_der_Gaag","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/The_Hague","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Nieuwegein","http://dbpedia.org/resource/Netherlands",1923-12-18,1999-02-20
"http://dbpedia.org/resource/Stanisława_de_Karłowska","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Wszeliwy","http://dbpedia.org/resource/Poland","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","1876-5-8","1952-12-9"
"http://dbpedia.org/resource/Beatrice_Wood","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/San_Francisco","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Ojai,_California","http://dbpedia.org/resource/United_States","1893-3-3","1998-3-12"
"http://dbpedia.org/resource/Rosa_Bonheur","http://dbpedia.org/class/yago/WikicatFrenchPainters","http://dbpedia.org/resource/Bordeaux","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Thomery","http://dbpedia.org/resource/France",1822-03-16,1899-05-25
"http://dbpedia.org/resource/Julie_Manet","http://dbpedia.org/class/yago/WikicatFrenchPainters","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France",1878-11-14,1966-07-14
"http://dbpedia.org/resource/Ruth_Smith_(artist)","http://dbpedia.org/class/yago/WikicatFaroesePainters","http://dbpedia.org/resource/Vágur","http://dbpedia.org/resource/Kingdom_of_Denmark","http://dbpedia.org/resource/Vágur","http://dbpedia.org/resource/Kingdom_of_Denmark",1913-04-05,1958-05-26
"http://dbpedia.org/resource/Shin_Saimdang","http://dbpedia.org/class/yago/WikicatJoseonDynastyPainters","http://dbpedia.org/resource/Gangneung","http://dbpedia.org/resource/South_Korea","http://dbpedia.org/resource/Paju","http://dbpedia.org/resource/South_Korea",1504-10-29,"1551-5-17"
"http://dbpedia.org/resource/Catharina_Jacoba_Abrahamina_Enschedé","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Haarlem","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Bloemendaal","http://dbpedia.org/resource/Netherlands","1828-6-7",1883-10-24
"http://dbpedia.org/resource/Molly_Cramer","http://dbpedia.org/class/yago/WikicatGermanImpressionistPainters","http://dbpedia.org/resource/Hamburg","http://dbpedia.org/resource/Germany","http://dbpedia.org/resource/Hamburg","http://dbpedia.org/resource/Germany",1852-06-25,1936-01-18
"http://dbpedia.org/resource/Mary_Ann_Criddle","http://dbpedia.org/ontology/Painter","http://dbpedia.org/resource/Shoreditch","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Chertsey","http://dbpedia.org/resource/United_Kingdom","1805-0-0","1880-0-0"
"http://dbpedia.org/resource/Giulia_Lama","http://dbpedia.org/class/yago/WikicatItalianPainters","http://dbpedia.org/resource/Venice","http://dbpedia.org/resource/Italy","http://dbpedia.org/resource/Venice","http://dbpedia.org/resource/Italy","1681-1-1","1747-10-7"
"http://dbpedia.org/resource/Maria_Wodzińska","http://dbpedia.org/class/yago/WikicatRomanticPainters","http://dbpedia.org/resource/Vienna","http://dbpedia.org/resource/Austria","http://dbpedia.org/resource/Florence","http://dbpedia.org/resource/Italy","1819-1-7","1896-12-7"
"http://dbpedia.org/resource/Annick_Gendron","http://dbpedia.org/class/yago/WikicatFrenchWomenPainters","http://dbpedia.org/resource/Châtin","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Saint-Cloud","http://dbpedia.org/resource/France","1939-0-0",2008-10-22
"http://dbpedia.org/resource/Elisabeth_von_Adlerflycht","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Frankfurt","http://dbpedia.org/resource/Germany","http://dbpedia.org/resource/Frankfurt","http://dbpedia.org/resource/Germany",1775-09-23,1846-03-15
"http://dbpedia.org/resource/Constance_Stokes","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Victoria_(Australia)","http://dbpedia.org/resource/Australia","http://dbpedia.org/resource/Melbourne","http://dbpedia.org/resource/Australia",1906-02-22,1991-07-14
"http://dbpedia.org/resource/Amelia_Curran_(painter)","http://dbpedia.org/class/yago/WikicatIrishPainters","http://dbpedia.org/resource/Dublin","http://dbpedia.org/resource/Republic_of_Ireland","http://dbpedia.org/resource/Rome","http://dbpedia.org/resource/Italy","1775-1-1","1847-1-1"
"http://dbpedia.org/resource/Adele_Goodman_Clark","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Montgomery,_Alabama","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Richmond,_Virginia","http://dbpedia.org/resource/United_States",1882-09-27,1983-06-04
"http://dbpedia.org/resource/Charlotte_de_Rothschild","http://dbpedia.org/class/yago/WikicatFrenchPainters","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France",1825-05-06,1899-07-20
"http://dbpedia.org/resource/Amalia_Lindegren","http://dbpedia.org/class/yago/WikicatSwedishPainters","http://dbpedia.org/resource/Stockholm","http://dbpedia.org/resource/Sweden","http://dbpedia.org/resource/Stockholm","http://dbpedia.org/resource/Sweden",1814-05-22,1891-12-27
"http://dbpedia.org/resource/Rosina_Mantovani_Gutti","http://dbpedia.org/ontology/Painter","http://dbpedia.org/resource/Rome","http://dbpedia.org/resource/Italy","http://dbpedia.org/resource/Rome","http://dbpedia.org/resource/Italy","1851-0-0","1943-0-0"
"http://dbpedia.org/resource/Gulumbu_Yunupingu","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Northern_Territory","http://dbpedia.org/resource/Australia","http://dbpedia.org/resource/Northern_Territory","http://dbpedia.org/resource/Australia","1943-1-1",2012-05-10
"http://dbpedia.org/resource/Elena_Zhukova","http://dbpedia.org/class/yago/WikicatRussianLandscapePainters","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia",1906-06-05,1991-10-31
"http://dbpedia.org/resource/Valeria_Larina","http://dbpedia.org/class/yago/WikicatSovietPainters","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia",1926-04-10,2008-02-25
"http://dbpedia.org/resource/Winifred_Brunton","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Clocolan","http://dbpedia.org/resource/South_Africa",1880-05-06,1959-01-29
"http://dbpedia.org/resource/Marion_Greenwood","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Brooklyn","http://dbpedia.org/resource/United_States_of_America","http://dbpedia.org/resource/Woodstock,_New_York","http://dbpedia.org/resource/United_States",1909-04-06,1970-08-20
"http://dbpedia.org/resource/Marie_Jeanne_Clemens","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Berlin","http://dbpedia.org/resource/Germany",1755-11-16,"1791-3-20"
"http://dbpedia.org/resource/Makinti_Napanangka","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Western_Australia","http://dbpedia.org/resource/Australia","http://dbpedia.org/resource/Northern_Territory","http://dbpedia.org/resource/Australia","1930-0-0","2011-1-9"
"http://dbpedia.org/resource/Elizabeth_Coffin","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Brooklyn","http://dbpedia.org/resource/United_States_of_America","http://dbpedia.org/resource/Nantucket","http://dbpedia.org/resource/United_States",1850-09-09,1930-06-21
"http://dbpedia.org/resource/Lluïsa_Vidal","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Barcelona","http://dbpedia.org/resource/Spain","http://dbpedia.org/resource/Barcelona","http://dbpedia.org/resource/Spain",1876-04-02,1918-10-22
"http://dbpedia.org/resource/Lucy_May_Stanton","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Georgia_(U.S._state)","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Athens,_Georgia","http://dbpedia.org/resource/United_States",1876-05-22,1931-03-19
"http://dbpedia.org/resource/Berthe_Morisot","http://dbpedia.org/class/yago/WikicatFrenchImpressionistPainters","http://dbpedia.org/resource/Bourges","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France",1841-01-14,1895-03-02
"http://dbpedia.org/resource/Marie_Spartali_Stillman","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","1844-3-10","1927-3-6"
"http://dbpedia.org/resource/Lucile_Blanch","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Hawley,_Minnesota","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Kingston,_New_York","http://dbpedia.org/resource/United_States",1895-12-31,1981-10-31
"http://dbpedia.org/resource/Maria_Verelst","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Vienna","http://dbpedia.org/resource/Austria","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","1680-1-1","1744-1-1"
"http://dbpedia.org/resource/Margaret_Modlin","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/North_Carolina","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Madrid","http://dbpedia.org/resource/Spain",1927-01-05,1998-10-28
"http://dbpedia.org/resource/Olga_Lehmann","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/San_Felipe_de_Aconcagua","http://dbpedia.org/resource/Chile","http://dbpedia.org/resource/Essex","http://dbpedia.org/resource/United_Kingdom",1912-02-10,2001-10-26
"http://dbpedia.org/resource/Maria_Oakey_Dewing","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States",1845-10-27,1927-12-13
"http://dbpedia.org/resource/Sophia_Holt","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Zwolle","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Zwolle","http://dbpedia.org/resource/Netherlands","1658-1-1","1734-9-17"
"http://dbpedia.org/resource/Madeleine_Lemaire","http://dbpedia.org/class/yago/WikicatFrenchPainters","http://dbpedia.org/resource/Les_Arcs,_Var","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","1845-1-1","1928-4-8"
"http://dbpedia.org/resource/Fayga_Ostrower","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Łódź","http://dbpedia.org/resource/Poland","http://dbpedia.org/resource/Rio_de_Janeiro","http://dbpedia.org/resource/Brazil",1920-09-14,2001-09-13
"http://dbpedia.org/resource/Halyna_Zubchenko","http://dbpedia.org/class/yago/WikicatUkrainianPainters","http://dbpedia.org/resource/Kiev","http://dbpedia.org/resource/Ukraine","http://dbpedia.org/resource/Kiev","http://dbpedia.org/resource/Ukraine",1929-07-19,2000-08-04
"http://dbpedia.org/resource/Pauline_Auzou","http://dbpedia.org/class/yago/WikicatFrenchNeoclassicalPainters","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France",1775-03-24,1835-05-15
"http://dbpedia.org/resource/Katherine_Sophie_Dreier","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Brooklyn","http://dbpedia.org/resource/United_States_of_America","http://dbpedia.org/resource/Brooklyn","http://dbpedia.org/resource/United_States_of_America",1877-09-10,1952-03-29
"http://dbpedia.org/resource/Edna_Andrade","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Portsmouth,_Virginia","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Philadelphia","http://dbpedia.org/resource/United_States",1917-01-25,2008-04-17
"http://dbpedia.org/resource/Rose_Mead","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Suffolk","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Suffolk","http://dbpedia.org/resource/United_Kingdom",1867-12-04,"1946-3-0"
"http://dbpedia.org/resource/Myfanwy_Pavelic","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Victoria,_British_Columbia","http://dbpedia.org/resource/Canada","http://dbpedia.org/resource/Victoria,_British_Columbia","http://dbpedia.org/resource/Canada",1916-04-27,2007-05-07
"http://dbpedia.org/resource/Elisabeth_Geertruida_Wassenbergh","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Groningen","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Groningen","http://dbpedia.org/resource/Netherlands","1729-1-1","1781-1-1"
"http://dbpedia.org/resource/Else_Sehrig-Vehling","http://dbpedia.org/class/yago/WikicatExpressionistPainters","http://dbpedia.org/resource/Düsseldorf","http://dbpedia.org/resource/Germany","http://dbpedia.org/resource/Bad_Salzuflen","http://dbpedia.org/resource/Germany","1897-5-26","1994-2-12"
"http://dbpedia.org/resource/Mira_Schendel","http://dbpedia.org/class/yago/WikicatJewishPainters","http://dbpedia.org/resource/Zürich","http://dbpedia.org/resource/Switzerland","http://dbpedia.org/resource/São_Paulo","http://dbpedia.org/resource/Brazil","1919-6-7","1988-7-24"
"http://dbpedia.org/resource/Mildred_Anne_Butler","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/County_Kilkenny","http://dbpedia.org/resource/Republic_of_Ireland","http://dbpedia.org/resource/County_Kilkenny","http://dbpedia.org/resource/Republic_of_Ireland",1858-01-11,1941-10-11
"http://dbpedia.org/resource/Evgenia_Antipova","http://dbpedia.org/class/yago/WikicatSovietPainters","http://dbpedia.org/resource/Toropets","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia",1917-10-19,2009-01-27
"http://dbpedia.org/resource/Johanna_Vergouwen","http://dbpedia.org/class/yago/WikicatFlemishBaroquePainters","http://dbpedia.org/resource/Antwerp","http://dbpedia.org/resource/Belgium","http://dbpedia.org/resource/Antwerp","http://dbpedia.org/resource/Belgium","1630-1-1","1714-3-11"
